,y,t,z
91,52.48211872470358,4.563099124294169,5.066866983108765
92,24.706422283043715,1.5713072934277847,2.1704961737973862
93,30.112301531005116,0.8423271526763254,4.863978712759245
94,33.65377996026638,0.9723458519287613,5.327911582796428
95,52.28188787626877,4.403872794226716,5.156514805196802
96,24.993704978221544,0.2607093165778852,3.8941568518604917
97,55.11261526755374,6.586718440501592,3.5618881649306338
98,33.04992042911192,3.258791934381792,2.097603042907636
99,23.915124696306453,1.2394543108790523,1.717694676341405
100,40.671597093943376,3.230730574486736,3.7239384949124497
101,36.67196761231625,3.2656903571250098,2.797585155798555
102,33.43693185630666,2.34602420163355,3.1848530462879436
103,37.335990704493675,3.639557170853271,2.0443678675804025
104,54.1101836680204,5.770602287293866,3.8212090342223215
105,57.12204065005171,5.153801341981524,6.524942332124338
106,58.37284956026173,6.851771712479913,4.37811264231838
107,35.89025912930112,2.6363554079978053,3.6694114852182955
108,17.76029979420342,0.28751437950989733,1.2933139241846687
109,33.793666526935596,1.7523782170290545,4.82647113552208
110,51.393372715102444,4.825703220313676,4.517008338717939
111,49.70933491603197,5.217768525951357,3.7021729972953175
112,64.83911601524318,6.643311059555681,5.760444240458503
113,25.107144917481904,0.8256136452731042,2.582909374566148
114,54.897969008194785,5.7367325721964875,4.2728954173900275
115,56.81152315588537,4.44904822111491,7.09870102600185
116,36.454935905532636,2.3296900819954236,3.318246784116658
117,55.39535171519526,4.547399136584566,6.257390846327621
118,53.33536880284631,4.532192930405682,6.695427250977917
119,49.787194420283925,4.8072250695517695,3.845704727213838
120,31.69265777623567,0.8308734836474223,4.832067981332515
121,30.619077725695693,1.993256035603741,2.9549401058671725
122,68.0562808730004,6.625838476220427,7.048982983936334
123,23.868840777304765,1.4232774431316928,0.8703641779541675
124,30.570199767552676,2.5291032984016333,1.7184643120269318
125,48.71424482250151,3.178533408471141,6.545929636723295
126,20.763772529480804,1.2870920611400627,0.6893874623902735
127,52.67627522184243,5.3453375478364995,4.687035445396853
128,21.528836383870402,0.2886083367546489,2.5339825927053123
129,52.87251833532102,5.593923520072273,4.520425086191502
130,50.60913049320413,4.955391770342763,3.6295627522944134
131,40.475953660173424,3.689890391667623,3.214435235602382
132,19.584192280594227,0.5701593638072178,2.2163543158743346
133,29.888072245150806,1.711337738117087,2.8972153509015732
134,23.182873074987857,1.3942643741010146,1.9550633155503876
135,32.91300488588321,1.8058543005375478,4.5304792451271485
136,29.200517848367255,2.360019689850774,1.8970291580943361
137,59.600010019233814,4.9622942652966735,6.836859632785584
138,37.57777301993158,3.0211912905332925,3.7598927807169646
139,34.73772350934458,1.4949680709530395,5.05084402831404
140,45.08067023204475,3.5954345963873404,5.512761701876682
141,40.78922672358102,2.5870715455896516,5.575886667356631
142,46.930563300347224,4.419348866852497,3.700768869315835
143,30.994817466014922,1.8743837459785522,2.602712295958597
144,27.45668271985573,2.4937024349593178,1.3472343495457708
145,56.56163795276064,5.368454581406871,5.4462380645512285
146,60.10865383220125,6.698521136000571,4.46776744346157
147,63.68181077433625,6.039153200192243,7.187527894302388
148,35.1222776625557,3.141583857421845,2.7779877854723862
149,38.804634360236435,3.3088138692739077,4.025064001522756
150,44.62584064890453,2.36677458669596,6.1233652647514365
151,62.58582620736055,6.029366275378396,6.4968364758798085
152,49.6248593409341,4.437932502759817,4.659681444825701
153,20.098476453737675,0.8609338062112235,1.5511387678836357
154,17.241515227318402,0.401628997119048,0.2970785453434461
155,38.15495936187634,2.111666377269065,5.6800543879652245
156,32.199636727242925,1.936736523818615,3.830411108376887
157,38.75495708268221,3.230462151891058,3.3413909823840764
158,47.1196681902467,2.957209968293031,6.343695095528843
159,68.38386492623344,6.768354710934073,7.006731817630144
160,51.5038723579208,5.2419985202299735,4.0408320164998415
161,17.392302294945786,1.001453083508805,0.7895263910392384
162,21.76192128275848,1.2073402115665202,1.0145268987320923
163,67.42302228397091,6.105821395216362,7.406888123795039
164,24.849904339317924,1.2475161075829824,2.1135052980121496
165,26.992966500355873,0.0843848236788507,4.805812098775525
166,51.75848962812781,5.513901157645966,4.149860689317314
167,48.77066472185477,3.1002675297758793,6.474850261314538
168,39.662138350534555,3.0097235658904644,3.5652326771716947
169,48.75711121729152,4.721403926478797,3.6239134893224
170,46.817480387415834,5.101280487513936,2.7525311843267755
171,56.234908324308655,5.133735906755919,5.261155509044075
172,47.31749132875725,3.917382015586807,5.25693002726571
173,28.641008349968647,0.7710006848352028,4.407337133011723
174,72.5133613915703,6.854532980828452,7.9062057250374025
175,60.11150248225868,6.386224087612335,5.027410666794384
176,48.136327197685155,3.7094625007186264,5.25117471883248
177,53.30481344208766,4.233180052510103,5.71329921342997
178,56.23763425081882,6.520519952248977,4.153026153419158
179,54.24782931096888,4.307264453743833,6.773248106617121
180,43.356832760005695,2.8081886278833745,6.03051674790492
181,59.05791927926619,5.709447371802848,6.118677947675767
182,66.0802013230282,6.531113422909129,6.864060444907313
183,40.25439690877289,2.7303804144194146,5.293744464335994
184,49.00353841054054,5.960105812591639,3.0268789594642627
185,68.7072498285142,6.163003655434929,7.841107141371941
186,53.086328006614,5.1628641872490535,4.8800813027170875
187,44.96592748616345,3.980300589779151,4.485071045940523
188,24.934890805599007,1.401865300813426,1.9893034460011358
189,32.06078539234565,1.5495267288516796,4.692243134780391
190,44.50539378201629,3.365887130772714,5.711401984893232
191,36.338843486189454,2.7421229260134106,3.9077299626844013
192,33.72764817778214,2.2472524348226695,2.740986973247426
193,30.86898441788853,2.439620870385495,2.210019400894603
194,48.652803337019115,3.770864805771017,5.0717320138817374
195,15.897043890537997,0.6157653307063052,0.46684338546447784
196,47.78641934096785,4.760060088185235,4.193773953309542
197,52.275807000529234,6.350701631191877,3.480022992462172
198,33.912887227912464,2.009005645058453,3.844323254611816
199,23.502971634806407,0.18031089680771406,3.8920314552692195
200,29.156383716535878,1.081497248322113,4.070846689252151
201,37.93765200169607,2.4789967010660954,4.442724430055323
202,60.99344532654288,6.358150374929764,5.725549327788231
203,28.172158532009785,1.4758630225852967,3.5445823858416627
204,63.07290478578586,6.2930557198721475,7.1820308632212395
205,25.9947214358586,0.6814446276083514,3.649405038293682
206,43.34068118610887,3.7731065924229563,3.8628254764147094
207,45.18217808735949,3.4223650421486167,4.826118450448731
208,42.33595659819941,3.5961207897970686,4.345715317549778
209,16.67883692831227,0.5952173039236837,1.0008115566456826
210,57.11753663240203,4.764272331085088,6.722101334018819
211,20.5049063022146,1.1136357330054345,0.792236876471064
212,55.915526355926524,5.931166067891274,4.424401789377289
213,24.128462132792325,0.5526043182147788,2.674641892860056
214,52.338160036156886,5.295469132613523,5.238850061806943
215,22.357760232462056,0.28726871503960005,3.393726733123923
216,20.82642103618979,0.6550313598070573,2.426316246835136
217,28.286853234422075,0.2572871273658013,5.069464002847027
218,38.255778190102575,2.8391663187110145,4.484260235712079
219,25.51620546152407,0.9612125100070403,2.1617142262634292
220,33.183680233547285,0.8549322992462561,4.690323719860987
221,14.364087028988752,0.062189705678287965,0.26267976061527293
222,33.475214696536305,2.742025533194375,3.0264743031999624
223,28.327689444305527,1.0698377048676757,2.7185617993717037
224,36.304393676517115,3.1617359444358137,3.2853164916941173
225,26.088960322506953,0.4201866847227218,3.182231456507888
226,46.8945454618408,3.640268763160617,5.742939492040183
227,60.36346482863725,5.913281919431257,6.399654132137793
228,29.89324756552902,1.0018651181342264,4.186280791812234
229,59.31613304113969,5.490676051274418,6.989983880300469
230,32.25673511539972,1.7529194963766694,3.282996392353623
231,42.724288819305855,3.03242186001106,5.727728423956789
232,43.5768578209109,3.7372531215966562,3.4013804601364432
233,21.804178442373075,0.28167562621426656,2.3966844872888577
234,27.726110401207947,0.962540759635391,3.6904686749985394
235,55.20976115717971,4.4240785428069245,6.3040853085248045
236,26.90920555761423,2.3339698968202667,1.581503457264015
237,33.95135863425697,3.302179795533067,1.903904259501076
238,39.37853283335287,3.8147255325479614,2.818460073205373
239,65.01977614293543,6.329495760519273,7.400695093970391
240,49.40231435418243,5.611376666832276,3.3868779949525223
241,68.42266243389412,6.9155172283268875,6.4034189260603736
242,40.19394364299013,1.9899876371211294,5.248836670142623
243,32.11042887805795,2.3670812039649864,3.2219303003982676
244,49.20885434580179,3.5296754033550175,5.961661357805858
245,31.400041805227584,1.0057996481819846,4.948128998021662
246,46.72705076529899,5.077749724783477,3.32556320902745
247,67.69139559306602,6.343645636894032,7.643393021024398
248,57.097373910780256,5.60565755210116,5.534044859881874
249,37.22138605172475,2.334793764026097,4.394848671646073
250,26.620983453544685,0.9130642755023074,2.4881276251293407
251,33.446462270379676,1.5495705276921232,3.6852624252587627
252,56.969905203292456,5.466994326459941,5.262963812058448
253,57.18116672640439,4.583825294852432,7.239131505308762
254,28.046595168383558,1.131560984273089,3.6639972312661198
255,54.143969188306784,4.958131617692674,6.414318487753009
256,17.077363849242325,0.44998190284425477,0.48884383486853894
257,30.71961134161538,0.9095407158059683,5.059052146375431
258,20.84669145705991,0.03548192183854049,1.9564360082714949
259,52.187783312913666,5.257192809489547,5.222034197243939
260,54.059801934271654,5.718828072406962,4.3218423494158404
261,50.65518967852588,4.462805873878411,5.330115834985434
262,28.77125191857858,2.3902380432421597,2.089952982634137
263,25.90498294365903,0.7519430875934631,2.6177616533584573
264,42.29584574900878,3.0078322512469478,4.784458353022691
265,57.66241857508395,6.178196247355649,4.587406130879415
266,23.960854802827882,1.3921158398253757,1.4000883359423213
267,51.56096385192803,5.1472382605055875,4.810415535957402
268,58.3581414348291,5.9777631202351325,4.821958206544131
269,54.84312213416734,5.808866250005012,4.981710412849019
270,36.218998803261,1.9680186766174126,4.468178313147585
271,34.207673010827314,1.0053587795011327,4.8863594739486516
272,54.80112423051395,4.567356760428655,5.861551709129933
273,46.47864473337483,4.427070896350062,3.6715917208628803
274,40.06097940672839,3.0704531028868516,4.601335728903338
275,24.20843279026509,1.7721819924653248,1.0287861896974182
276,31.76498189345839,1.960625213608281,3.82160237092882
277,39.945973732322976,3.8276771603430215,3.3086231918340605
278,22.159096340530297,1.0921254072343718,1.3944576402695898
279,38.43036839632874,1.7462879226897623,5.8117074147183505
280,36.17552689633451,2.2210316513774666,4.747351035684568
281,33.85200642211592,3.203463208252548,2.37838713300779
282,21.78366725130034,0.439154194676307,2.0179685258838913
283,52.93256133107179,6.080933096730094,3.7162745305108027
284,33.178664919740065,1.3041949666039423,5.055813438774797
285,47.96066015897137,4.496348410769167,3.9104286206697765
286,65.28822424266204,6.610409503232831,5.796970006670155
287,55.301980597250854,6.0748798403426,4.636783560792455
288,44.548596958558434,4.204916067216678,4.165905301382034
289,56.89652513535643,5.641365067057304,4.6029800028962935
290,44.98322273738662,3.118461062423295,5.537186021704256
291,17.066833539821044,0.46326246720172193,0.40096193152341325
292,37.396644257567054,2.8408195250073947,4.392428913319108
293,39.92939387930605,3.600145572429968,2.4373135047260317
294,46.765066954479046,3.197720625656551,6.5925100499426526
295,28.70291625309459,1.7538862403036481,3.2928202816118137
296,50.375979130753535,4.321018153785045,5.009007874394442
297,25.1615534220766,1.0877482016422722,3.031647866980378
298,33.87297636176059,1.652420536894865,3.776037070979191
299,66.48905895283798,6.959029971898621,6.555298241524705
300,48.07176800715909,4.228048189618063,4.762598360644928
301,34.90127853040018,2.628246669967203,3.130010459891996
302,27.529674371385056,0.9886342639425342,3.5056524355811973
303,48.46763192127652,4.095487659597653,4.997216549548238
304,54.9948755822326,4.717836953779591,5.956581102019971
305,18.375353496495926,0.8041219874680962,0.6807228899415063
306,21.297492996230506,1.376995013076626,1.4283825597614683
307,46.78335738985228,3.806785754326248,4.866314793063102
308,53.46417857736251,4.921189508045849,4.764648286140281
309,51.60485869196463,3.9370748816572085,5.81999676240048
310,37.53127241668648,1.7271130689725875,4.9884835526705
311,46.10924670872992,4.067703968220908,3.8069885424831957
312,22.904331876039002,0.644918979546574,2.4490762367555226
313,53.3553149143385,4.660471985956212,6.196143880477084
314,31.884758556841906,1.5705849486661596,4.256271098430236
315,45.90798497391471,3.996151682251329,3.7731159664520284
316,43.96923639496351,3.0090514089500937,6.223232586053193
317,41.14920282442827,2.2247267789949365,5.6972503621484325
318,56.76928558947892,6.349779105674533,3.4338723711766037
319,33.37291671997091,1.3832240073182125,4.342403096943242
320,43.93680184199246,3.0110088671321282,4.939330654480786
321,61.962302532993554,6.540756632537673,5.42147283983221
322,60.427786737007644,6.94197916736234,3.682384285161496
323,44.24814028167163,3.6988497654988226,4.34628231121803
324,50.80552005872814,4.982801019328917,3.6911028435187054
325,61.306887717629905,6.515957879532084,5.102937768295002
326,16.41278907579899,0.5491558028532698,0.3577046840181665
327,32.8704622690057,1.2203374781940517,4.677666052406769
328,33.82045963930914,1.9178743246276921,4.018772991816169
329,55.41926822021002,4.47382321331248,7.2293890249507
330,32.77742789288349,1.4610937799970116,4.013330127963399
331,58.89209552217076,5.315406780252616,6.652699173631923
332,27.982936753309232,0.838116638018316,3.4446870290328286
333,41.80769334315303,3.547090592588538,4.653180548692822
334,56.127535012918955,4.160881615483879,6.806578257143546
335,65.91019406462911,6.215923443384774,7.949260327821415
336,56.1743475395029,5.865168856588727,5.022727199718035
337,48.117375992751526,3.2039698098794633,6.164552045625533
338,43.4573540843443,4.08181096101284,3.320997895458123
339,54.26252435751733,4.084496538657124,6.939218189473714
340,17.60729150203611,1.0571051379997098,0.6811684577949956
341,58.41712116627134,5.494704388238191,5.6873020668062555
342,56.757757112268706,6.825996352159868,3.4743137719492676
343,35.55930566529406,2.2465808369884877,3.896561691763563
344,42.09628075220774,2.469512829603754,5.4606928305194025
345,35.98496273116243,2.708720743650565,3.8235819338640766
346,30.449938685936377,2.3444108804466657,2.3109694355360983
347,47.958874475792584,4.0173824892089165,5.346039661481049
348,38.04914924035946,3.3090457008392677,2.6641904472604745
349,25.886577204481622,0.09459299492920292,3.6396299924642173
350,40.32865550843892,2.6045149774050977,4.853903739862782
351,49.63403206269729,3.9490719114040576,5.866378133890242
352,65.41076960918934,5.566484669415519,7.699350418416852
353,18.112466997508292,0.8827317107127586,0.4583010356303263
354,33.237084648073306,1.6585716218009061,4.2776819691562995
355,50.522200071967596,3.431717429710849,6.703109040829424
356,44.00183950081364,4.8345151432642,3.2016796145972988
357,43.893883492465434,4.707399362713178,3.2036918359746043
358,40.82189716494731,3.637124741555816,2.9537973342876382
359,56.66302599864503,4.927100696769991,6.222660144288893
360,68.4710606317187,6.478403021429228,8.11844635090494
361,40.22701042172989,3.1677273504429624,4.183797116972072
362,29.113325193256664,1.7338941485947825,2.418102176658513
363,30.45692143950199,0.5583087447696186,4.233899518325892
364,29.22962971287596,2.0777898766301934,1.4362521872564051
365,28.091400805645662,1.2584980161807142,3.640139258098117
366,25.310854398875627,2.126968878866015,1.296690606075758
367,33.435870852475944,2.2449423953662233,3.536215250586589
368,29.410040979543464,1.6698542879540448,3.652604412556743
369,54.479285791122315,5.3029665919192706,5.450752421090628
370,18.76094052675998,0.853129489220563,0.49122573663502467
371,25.186502770612034,0.1853503771659759,4.700112632607807
372,27.665913051881507,1.749459369678792,1.6783873628983876
373,65.10813331522485,6.098821055475179,7.512573836466423
374,36.45645556776836,1.7454493631834336,4.463699539763297
375,63.77785231123989,6.224009255309895,6.810277377300061
376,58.292087383843494,5.564271004724677,6.541949475367817
377,51.45401250855325,3.9515557039253055,6.66493224691038
378,23.397236978917537,1.4074552911023142,1.9196551492400244
379,38.29022948140886,3.2631391040456874,3.6174800143338928
380,29.23839423471405,0.8424641962760933,3.921514442805516
381,36.11841531917191,1.6387304530230073,5.700956958907488
382,47.92203021611719,2.9798453997340273,6.38606025384748
383,34.29469823461377,2.0574485600985146,3.5062944935273554
384,62.83109193484876,5.890441504793381,6.130305281635973
385,58.857624703862825,4.800261075589859,7.251575261261485
386,60.594308852255025,5.5518229630481235,6.1158182527719305
387,26.788016767933204,1.1510995596052163,3.2002526090732983
388,39.282786477307724,3.633672863628934,3.1914024290197114
389,55.05439591260757,5.481764434351594,5.690541248644367
390,38.24102135377921,3.4467050577305542,2.5514723396510774
391,56.295076178610756,6.24868030933895,4.079105416961206
392,29.00877469346162,0.7656007149670029,5.058811355635199
393,49.23519085349559,3.4263414684231273,5.837072057178945
394,42.99884101113426,4.537946824285158,2.9677094758321783
395,38.890392626980805,3.4811324756520072,3.6650478008264598
396,44.49412145644598,4.712940794488171,3.4889716371925505
397,54.4160990154807,6.194428782486871,4.33540569558624
398,59.50976465776809,5.661786174384035,5.851642544513794
399,41.29909503613253,3.978157510291898,2.147364985448569
400,26.313422595480795,1.6987308991730692,1.860642378800165
401,34.96750705809668,2.472649726760385,3.725622124281237
402,45.861682676680616,3.4231452505496187,5.084839832526872
403,37.758263266245436,2.0887921665378695,5.171015551955766
404,18.96589283254532,0.6658948740840807,1.6323947645831725
405,50.969159445520624,5.241283135346063,3.5236874727578837
406,43.9757129513394,3.4026598201057796,4.951225365271645
407,55.76071609280024,4.192251341649553,6.81489344828845
408,39.66837987531201,3.3370374811921426,3.738894964773377
409,67.45587774815189,6.696084595813987,7.100449267179851
410,33.621252842343104,2.389327987548099,3.4691693974890048
411,40.24663920092047,3.7095181024265544,2.342506476526804
412,31.433681826208776,0.5616602105848976,5.231568788874846
413,56.18652289039264,5.83023478584742,4.927678354312539
414,50.93763665701219,5.7627927678880875,4.001014810498355
415,41.480884853583916,3.4369456984643167,4.095718464048757
416,27.06193239836808,1.6289570893972876,1.4068663495818092
417,64.37145492224008,6.071644232588723,7.623000069617925
418,29.06001262582203,1.0752537912504065,3.23878461966562
419,57.00181091911487,5.659413061502687,4.916091891590332
420,18.993149474352247,1.119251850188324,0.68897268644584
421,60.868358876875284,6.111886926324363,6.725701759490445
422,62.184638744545595,6.77387435429984,4.734958325821222
423,26.69311326561501,0.8786229227613377,3.6382305319185466
424,49.696242843191555,4.090434762657947,6.118397147483341
425,28.11037291299542,1.9056912793055432,2.1793899341093708
426,30.606188774135397,0.4834534336560796,5.171025882090369
427,38.9330393762861,3.951483853572813,2.4027054938264794
428,23.44844242296543,0.933041334543881,2.392402153270841
429,42.75756654445802,3.3061560426484196,4.67205194936116
430,51.44465698039143,6.11994463824165,3.3215129199496127
431,65.79312517485978,6.949031275667211,5.373143114433152
432,33.557575407428175,0.823465945290649,5.369195735191779
433,27.663851094547105,0.6320690804500491,4.524229580410588
434,46.51955256418863,2.920737758792539,6.173968300753081
435,43.46173738895376,4.357236490561021,3.8416542480740463
436,37.05137828475055,1.9574148294261366,4.617408293472971
437,64.01836123379766,6.606868201813032,5.416918734800522
438,39.28449602349608,3.2416208363083783,3.678234112666572
439,21.721311834048546,0.40662229423098206,2.4974674508954666
440,28.436671431341423,0.0680095962847983,4.563993415744347
441,57.71954368719175,5.435412989554727,5.811720515185698
442,47.142556795527845,5.089721878117536,3.2402425377187836
443,36.79274137575069,3.881510044141204,2.2201881975253506
444,40.05493792094116,3.0499283613842336,3.29954425138321
445,41.272257360040406,3.7382092438086585,3.2897310490372034
446,20.711846759472543,0.7675344922156505,1.9006827938297994
447,25.046927975892924,1.6387163394196702,2.2832754289562662
448,18.295094094113757,0.11997057970494551,2.457690006466996
449,27.90581822373192,2.522071679959848,1.473452170510682
450,50.21344568872989,4.097325823029896,5.869731196537577
451,48.15425617470381,4.047726050992201,5.117312042503412
452,25.949438151652775,0.6914847403295453,2.5446052775616965
453,57.57179558487904,6.68069461068328,3.635113618550669
454,51.51765888165661,5.2328620328323385,3.712985137657163
455,37.8306188519107,2.1440303059340513,4.419383993942601
456,31.375045423349484,1.522968982955913,3.036664878962034
457,47.12314731699072,5.337948558462842,3.150827082503604
458,30.997759232342126,1.1696853141218477,4.938750746236006
459,28.56563176578663,2.3359394473583928,2.1749439058222837
460,22.78509035255804,0.41075551701008817,2.184641755641919
461,33.610535121089065,2.483129906471926,2.6670748790445176
462,50.18493732678591,4.728346925992821,5.378577556165732
463,50.87333655461543,5.246201910789219,3.5696253305111676
464,54.33508147816234,5.848356577257061,4.8563709025160025
465,37.52599867137737,2.5073537972105107,4.283035762539347
466,56.764794147210395,6.810805872849002,3.5031540612655045
467,38.914068958525064,2.5517813868457697,4.898880201011492
468,70.49272702627827,6.692524176711093,7.841970572860003
469,35.489023873037375,2.0788334102729027,4.656924628977505
470,55.64158287973473,5.6762282103204535,4.556754635159621
471,26.435825052312495,0.4996548327660245,3.0081443961755703
472,39.207168504275415,3.663388753119761,3.3326122220963805
473,33.25757180085374,3.122280782547347,2.4309239547978194
474,36.25386898264182,2.1954030156082935,4.490813943850537
475,33.003550720111626,2.862121893841838,2.3200640950444513
476,35.40378024888326,1.176716198131762,4.922633638769699
477,19.897252260069287,0.13543502480299885,1.725814898923752
478,28.644886907077627,0.9632594192026862,3.218648891365673
479,65.66838204294248,6.722584193239834,6.617904010119582
480,47.69092524262308,4.562491338275425,4.839669368111644
481,28.481130267414944,0.6402679129596817,4.306194261533443
482,48.47679185991137,4.334962229587195,4.811226916220202
483,49.21530911715612,5.080900004242986,3.5356743512912256
484,50.163555880273606,5.760285039068414,2.8893601316156934
485,24.092407300221744,0.2848516541199252,3.4752053921641
486,58.43892037098756,6.959570160449332,4.499160457105576
487,26.638175501002905,1.2300643190089624,2.7321290212759584
488,43.30785151098876,3.1652299905308428,5.247754649193506
489,25.698598310980657,1.320402652350097,2.8623684756838115
490,53.83590390878114,4.817400029104307,5.958738578030435
491,65.0622409412878,6.344009297602646,7.335731584148284
492,46.51843799397113,3.5568020436772043,5.6015579914830536
493,64.04739471828323,6.899240369241416,6.463620375707375
494,50.6027788277637,4.07204220590838,5.7326302647087735
495,34.39539229865667,2.3277530322901425,4.16195359081745
496,30.48120599376888,1.6271842004413386,3.1671663713172316
497,24.632337263629687,0.8706358751736932,2.1232414588413353
498,28.329812261553688,1.5309552549572651,2.897134733647973
499,25.18687510389232,0.2929458284711317,4.5264778665318435
500,27.79875005671317,1.4807422250820976,1.8914450686432593
501,46.47232054601999,5.142552485539628,3.5134089598801257
502,26.106252743569776,1.063208068313115,2.875938388808864
503,60.979383618152696,5.229567695674491,6.956729487586969
504,70.08120901040388,6.757994942908026,7.625264471144716
505,13.282614567822051,0.14008782041495138,0.7700794759728613
506,49.30078093356586,4.736674524689238,4.178170139273062
507,38.55573365349942,3.709181585520147,2.84633215292688
508,25.63355448448755,1.4745988213889396,1.5438657571592374
509,36.384930441495584,3.3559227092998283,2.1933216702411062
510,22.473481606178332,1.1893237564244845,1.6794446397529232
511,56.69888431301781,5.4576241769085065,4.809397340663505
512,37.83099401367786,2.7246711746399095,4.297391817207262
513,24.62262444021721,0.09319118608058374,3.5832467778467394
514,41.915768429232045,3.70707246134931,4.035944109610051
515,48.69214093771088,3.9486232222893087,5.986633165777471
516,43.21207391544817,2.6259024571696057,5.598633996457684
517,21.942988121663184,0.46436615962918537,2.681127747278328
518,19.00061172947942,1.192943144410246,0.6339233744516728
519,56.96214294664371,6.359235437786628,3.567494097714815
